text,label
màu đen đẹp lắm chất_lượng sản_phẩm tuyệt_vời,0
cái lều này mà nghi là lều bóng đã thế lại bị thiếu cái cánh của nữa chứ chán,1
rất không đáng tiền đặt số 42 hết số kiếm đâu đôi 40 dán đại cai số 42 rồi giao cho khách_hàng không biết làm an kiểu gì hàng thì không cho xem không cho kiểm_tra bắt phải nhận mới được mở ép người_ta lấy hàng bán không được đủ trò,1
chưa su dụng nen không biết chất_lượng tuy_nhiên không hai long do đa nhan tin với cửa_hàng xin_lỗi canel đơn hàng rui mà vẫn giao giao rui không le khong nhận,1
phải xem đã cài_đặt cũng dễ,0
cảm_thấy không được chắc_chắn,0
đóng gói sản_phẩm đẹp rất đáng tiền,0
hơi nhỏ,0
tinh_dầu không nguyên_chất lắm nên mới có giá rẻ không nên mua,1
giao hàng nhanh hàng đẹp mang êm chân,0
cửa_hàng đóng_gói hàng rất đẹp sản_phẩm như hình phục_vụ nhiệt_tình và dễ_thương,0
thuong xuyen bi tat nguon,1
chất_lượng sản_phẩm tuyệt_vời đẹp chắc_chắn,0
chất_lượng sản_phẩm kém bàn_phím bấm không nhạy bấm lúc ăn lúc không,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt rất đáng tiền giá rẻ,0
mua hàng đó giờ cũng nhiều lần ở cửa_hàng chưa lần nào thất_vọng như lần này hàng từ hà_nội gửi về an_giang mà không gói 1 cái bọc xốp nào mở ra xem thì phát_hiện là hàng giả nước đổ ra đâu nữa chai nắp hở không vặn được nói là chụp hình gửi qua tn mình nhắn_tin thì không trả_lời chai bên phải là hàng giả của cửa_hàng,1
giầy đẹp quá,0
giao sai màu sản_phẩm kích_thước nhỏ khi quay dây còn nghe tiếng cọt_kẹt,1
sản_phẩm đẹp như hình cửa_hàng phục_vụ rất chu_đáo và nhiệt_tình_cảm_ơn cửa_hàng rất nhiều,0
quạt không chạy,1
son như bị để lâu ngoài_trời nóng dính đầy ngay trên nắp kinh,1
chất_lượng sản_phẩm cực không tốt dễ dụng và gãy mi,1
cửa hàng phục_vụ kém không giống hình giao nhầm hàng,1
giao sai màu đã ghi_chú trong note đưa màu hồng để trên xe_hơi nam,1
ban do lua dao,0
giao hàng hơi chậm nhưng giả hạt_dẻ lại được tặng buộc tóc cut nữa 3 lần sau sẽ ủng_hộ cửa_hàng tiếp 3,0
sản_phẩm rất ngon và chất_lượng đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
tẩy_trang tốt mình xài mấy chai rồi,0
đóng gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng hơi lâu,0
chất_lượng sản_phẩm tuyệt_vời rất đáng tiền giá rẻ chính hãng 500ml tẩy_trang một phát sạch cực luôn í mềm da nhất_định mua lại,0
cũng được so với giá,0
cửa hàng phục_vụ rất tốt chất_lượng sản_phẩm tuyệt voi cửa_hàng nay ban re ma hang chat luong,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền,0
hàng nhận được có ngày sản_xuất xa từ tháng 22017 bao_bì cũ so_sánh với hàng mới xách_tay từ thái về dễ nghi_ngờ cách phục_vụ trả_lời tệ,1
chất_lượng sản_phẩm không đúng như mong_đợi cân cùng 1 lúc ngắt_quãng nhưng lại cho ra số kí khác nhau không hài_lòng tiki ơi,1
nhíp kiểu_dáng màu_sắc_đẹp giao hàng nhanh giá tốt cảm_ơn cửa_hàng,0
ăn cũng tạm giá nhưng thành so ra thì hơi đắt cũng tiện cho những hôm lười nhưng bên trong không được như mô_tả ăn liên_tục thì rất ngán dù vị nhàn_nhạt dù ăn_chung với sữa nhưng vẫn hơi cứng chứ không được giòn lắm c,1
đóng gói sản_phẩm rất đẹp và chắc chắnsản phẩm tốt đáng_giá tiền nhưng giao hàng hơi lâu,0
sản_phẩm đúng như hình_ảnh thời_gian giao hàng rất nhanh,0
không có hộp,1
đóng gói sản_phẩm rất kémgiày bị móp méo hơi ố vàng,1
gưi hang lâu quá,1
thất_vọng mua đồng_hồ nhật mà nhận đồng_hồ china,0
son đẹp chất_lượng tuyệt không khô môi đóng gói tốt,0
mực siêu ngon_ngọt và thơm tốn tiền vì ăn huhu,0
thấy tiki báo là có sale nhưng khi nhận hàng vẫn bằng giá niêm_yết của sản_phẩm thật buồn,1
chất_lượng sản_phẩm tuyệt_vời sẽ quay lại cửa_hàng nếu hết tuýp,0
đóng gói sản_phẩm tốt nhưng ủ lần nào sữa_chua làm cũng bị nhớt không biết / bình_thường như thườngdùng nồi cơm điện ủ còn hiệu_quả hơn cửa_hàng vui_tính vcđ t nói không tốt vì sản_phẩm này giá cao hẳn loại nồi ủ khá nhưng không có hiệu_quả bằng đều cùng ct chuẩn vào máy không được là máy không tốt lại hỏi người làm không đáng tiền,1
giày rất đẹp đẹp cả chất lẫn kiểu_dáng hàng y_như hình luôn cửa_hàng đóng_gói sản_phẩm lại rất cẩn_thận cho cửa_hàng 10 sao luôn hi,0
sản_phẩm giao khác hoàn_toàn với hình_ảnh đã đặt_hàng chưa giao hàng mà đã báo giao rồi đến khi nhận được hàng phát_hiện hàng_không đúng thì đã quá thời_gian khiếu_nại đổi trả 48 tiếng nói_chung mua hàng trên sendo vẫn thua xa lazada về cả chất_lượng lẫn dịch_vụ,1
chất_lượng sản_phẩm rất kém giao hạt maca cũ ăn rất là hôi_dầu và có rất nhiều hạt bị hư nữa,1
không giao hàng cho khách nhắn_tin không trả_lời,1
màu này như màu hồng sen mình không ưng lắm,0
thời_gian giao hàng cực_kì chậm,1
hàng tốt nhưng bảo_quản kĩ kỹ bị móp chịu_khó nâng lên,0
hộp bị méo_mó tùm_lum,1
giao hàng_không đúng màu mình đã chọn,1
chất_lượng sản_phẩm tuyệt_vời cửa_hàng gói hàng dư 3 miếng liền ạ nhiều loại của image bioaqua được 450 thì hơi ít,0
de thuong,0
hàng chất_lượng kém nói có nhạc nhưng lại không có nhac,1
bình_thường mặc l với xl may lần này lại đặt l vừa luôn mọi người đặt to hơn 1 size biết / bình_thường là vừa đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,0
set yếm đẹp lắm ạ sẽ ủng_hộ cửa_hàng thêm nhiều lần nữa ạ,0
máy củ pin tróc kính cường_lực bể 1 góc giật lagshop làm_ăn không uy_tín tí nào,1
lột mụn chẳng ra tí mụn nào dũa mõng tay không có độ nhám tí nào kẹp_tóc thì nhìn bẩn bẩn không hài_lòng tí nào,1
giao hàng nhanh bỉm thấm hút kém miếng dán dở,0
thời_gian giao hàng rất nhanh chất_lượng sản_phẩm tuyệt_vời đã dùng qua chai thứ 2 tóc rất mượt và dài hơn hẳn,0
sách hay nhưng rất không vừa_lòng về thời_gian giao hàng của tiki trước mình đặt tiki thường chỉ mất 23 ngày là nhận được hàng và rất chính_xác về thời_hạn giao hàng nhưng lần này mình chờ hẳn hơn 1 tuần mới nhận được sách mình mua sách để tặng sinh_nhật người bạn qua cả sinh_nhật bạn mình mà sách vẫn không nhận được tiki nên xem_lại về vấn_đề giao hàng của mình tiki now thì rất nhanh nhưng mình nghĩ không vì_thế mà giao hàng tiêu_chuẩn_bị ảnh_hưởng,1
cửa_hàng gửi hàng_không đúng mẫu nhắn_tin hỏi cửa_hàng_không nói gì dù chi ân khách_hàng chất_liệu được,1
tạm thôi bàn_phím dán keo tệ quá tệ thằng nhóc ngồi gỡ 1 lúc không còn phím nào nản thiệt chớ,1
chất_lượng sản_phẩm rất kém đặt 20 cái mà cửa_hàng để hình giống nhau không à,1
màu đẹp nhưng nhanh trôi,0
đẹp quá tôi yêu samsung,0
hàng chuẩn cửa_hàng đóng_gói rất đẹp chắc_chắn sẽ uh cửa_hàng dài_dài,0
thời_gian giao hàng rất nhanh giày giả_da đẹp giá rẻ,0
mua 1 loại giao hàng cho 1 loại giờ mình vứt chỗ vì không vừa điện_thoại của mình thất_vọng về cửa_hàng,0
giầy rất đẹp êm cảm_ơn cửa_hàng nhiều,0
hàng kém chất_lượng sạc chưa được 15 phút hết pin,1
sổ đẹp quấ,0
3 ngày đặt_hàng rồi vẫn chưa thấy có hơi thất_vọng,1
giao hàng rất nhanh chỉ sau 1 ngày,0
tai khoan qua it so voi thuc te dang quang cao,1
rất đáng tiền cửa_hàng phục_vụ rất tốt thời_gian giao hàng rất nhanh chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
mình đặt combo g20 lại nhận đk chuột r8 mong cửa_hàng chú_ý hơn,1
giày dthrất vừa_ý,0
làm_ăn gì kì lạtôi mua 3ce họ lại gửi cho tôi chanel đổi trả hoàn tiền lại cho tôi thời_gian gửi hàng rất lâu đóng_gói thì tốt nhưng mà mở ra thì thất_vọng tràn_trề,1
pin không xạc được mong cửa_hàng cho người đổi lại giúp mình chất_lượng sản_phẩm rất kém,1
giao giày bị đứt quai,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
chất_lượng sản_phẩm kém cửa_hàng phản_hồi chậm nhưng thái_độ tốt,1
đã nhận được hàng vận_chuyển hàng nhanh đóng gói khá tốt nên chèn thêm giấy hoặc xốp sản_phẩm tốt khá mát,0
các khay đều đẹp nhưng nắp hơi lỏng,0
tốt rất đáng tiền,0
sản_phẩm tốt_đẹp như hìnhbé nhà mình rất thích,0
sản_phẩm thì oknhưng cửa_hàng phục_vụ rất rất rất kémsẽ không mua hàng của cửa_hàng lần nào nữa,1
đóng gói sản_phẩm rất đẹp và chắc_chắn còn được lì_xì kèm theo lời_chúc nữa 3 cảm_ơn chủ cửa_hàng,0
mình mua máy được 1 tháng nhưng để nhà do đi công_tác nước_ngoài về mở sử_dụng thì đèn bên máy_nước nóng không sáng bên nước_lạnh thì hơi mát_mát chứ cũng không lạnh đọc 2 cmt trên thì thấy hình_như sản_phẩm này hơi lỗi nhé tiki,1
đóng gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh nhận xong cho gái iu nhìn chim_ưng dễ_sợ đặt thêm đôi nữa cho cháu gái tiếp,0
dat hang thi ghi mien phi van chuyen luc giao hang thi cong 43k phi van chuyen lam an nhu,1
nội_dung quá dài dòng được viết đi viết lại như một bài văn cấp 2 tác_giả chưa đủ sâu_sắc và không dẫn_dắt được người đọc tính hài_hước trong sách thiếu thực_tế và cách nhìn_nhận về một thế_giới quan quá mơ_mộng,1
mua 2 quyển của thu giang nguyễn_duy cần chất_lượng giấy đều rất xấu mỏng mềm và dễ thấm nước nhìn thấy chữ trang sau nên đọc rất nhứt mắt,1
cửa_hàng tận_tình,0
mua giầy cặp mà chỗ viền mỗi đôi 1 kiểu đeo không ôm chân,1
hàng như hình đẹp nhưng form giày nhỏ quá mang chật đã lên 1 size rồi vẫn chật nhé,0
chất_lượng sản_phẩm rất kém không đúng hình_ảnh mô_tả,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt ahih,0
hơi tệ nha cửa_hàng,1
chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn chất_lượng sản_phẩm rất kém mới sài hư không biết bảo_hành sao trên shops,1
cửa_hàng siêu kĩ bọc wrap từng món 6 siêu êm sản_phẩm toẹt vời nhân_viên ân_cần giao hàng rất nhanh rất đáng tiền chất_lượng sản_phẩm tuyệt_vời cửa_hàng phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
chất_lượng sản_phẩm tuyệt_vời rất đáng tiền cửa_hàng phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,0
char luong san pham tuyet voi minh rat hai long su dung 1 tuan da thay da mat minh lang min,0
hàng đẹp chất_lượng tốt được tăng thêm miếng cường_lực rất phê,0
khá ổn so với tầm giá sẽ ủng_hộ cửa_hàng các sản_phẩm sau,0
rửa song rất là khô da cứ như là tẩy da mạnh lắm ý dù da của mình là da_dầu nhé,1
sản_phẩm không tốt sop không có trách_nhiệm với hàng kém chất_lượng,0
mình cứ nghĩ sẽ có 5 mẫu nhưng chỉ có hai mẫu cho 5 cái,1
rất đáng tiền nhoa,0
chất_lượng hành ổn tốt,0
cảm_ơn bạn vì bài chia_sẻ hay tiếc là 90 số đó không ứng_dụng ở cái vùng trũng công_nghệ của thời_gian mình là người đã có lần hỏi bạn về cách ứng_dụng aw trong cuộc_sống để xem có nên mua hay không câu trả_lời đến giờ vẫn là không chờ_đợi sự đồng_bộ_hạ_tầng bank thanh_toán trực_tuyến hoặc chờ_đợi những chức_năng hợp_lý cho người việt camera sim rời pin lâu cảm_ơn anyway,1
không vào được mạng thất_vọng,0
ip6 lạc_hậu rồi nên thay bạn ạ,1
nhanh hết pin sạc không vô,1
tôi đặt mua 1 main máy_tính và 1 thanh ram giao cho tôi main cũ ram cũ đóng tn sét chà chùi lại cho sáng sáng cũng mai là main và ram còn chạy nếu không tôi không biết nói sao nữa làm_ăn gì mà kì vậy main ram như vậy mà dám giao cho khách,1
sách dễ bị bong tróc phần bìa chất_lượng giấy và mức hoàn_thiện chưa tốt phần keo cũng chưa tốt,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh máy đẹp như hình không to quá cũng không nhỏ vừa vừa có điều mình không hiểu mấy nút trên bảng điều_khiển cho lắmhihi,0
chất_lượng sản_phẩm tuyệt vờigiày tốt nhất trong tầm giámỗi tội đế hơi cứng chút_xíu,0
mình chẳng biết check hàng auth hay giả được cái đánh lên môi màu đẹp bền_màu mình rất ưng,0
chất_lượng tốt giao hàng nhanh mới chưa đầy 2 hôm là sản_phẩm đến tay,0
đóng gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt thời_gian giao hàng rất nhanh bạn cũng có gửi kèm có hướng_dẫn bảo_quản nữa mình thấy rất có tâm hy_vọng sẽ ghé thăm cửa_hàng của bạn nhiều,0
form giày 2 đôi không giống nhau đôi bên trái còn đỡ chứ đôi bên phải thì kiểunhư làm rất ẩulogo vàngđôi bên phải cũng không ngay giữa nữa thiếu_điều muốn sát mép mà_còn tróc nữa nhìn 2 chiếc mà i như 1chiếc cũ 1chiếc mớitóm lại là cho 2 sao vì vận_chuyển khá nhanh chứ đôi giày150 thì chắclà tiền nào của đó,1
